,Name,Handedness,Team,Opponent,xK,prop_k,over,over_odds,x_over,over_diff,under,under_odds,x_under,under_diff,bet_over,bet_under,commence_time,SO,IP,win,wager_return
17,Brayan Bello,R,BOS,SEA,4.59,5.5,114.0,0.467,0.312,-0.155,-146.0,0.593,0.688,0.095,0,1,2023-08-01 21:40:00,7,6.0,False,-100.0
19,Zac Gallen,R,ARI,SFG,5.65,6.5,104.0,0.49,0.338,-0.152,-132.0,0.569,0.662,0.093,0,1,2023-08-01 21:45:00,6,6.0,True,75.76
0,Eduardo Rodriguez,L,DET,PIT,4.83,5.5,-128.0,0.561,0.354,-0.207,102.0,0.495,0.646,0.151,0,1,2023-08-02 12:35:00,5,6.0,True,102.0
2,MacKenzie Gore,L,WAS,MIL,4.85,5.5,-120.0,0.545,0.358,-0.187,-106.0,0.515,0.642,0.127,0,1,2023-08-02 13:05:00,5,6.0,True,94.34
4,Braxton Garrett,L,MIA,PHI,4.93,5.5,-152.0,0.603,0.372,-0.231,120.0,0.455,0.628,0.173,0,1,2023-08-02 18:40:00,5,5.0,True,120.0
6,Yusei Kikuchi,L,TOR,BAL,4.88,6.5,-122.0,0.55,0.22,-0.33,-104.0,0.51,0.78,0.27,0,1,2023-08-02 19:07:00,3,6.0,True,96.15
8,Drew Smyly,L,CHC,CIN,4.89,5.5,108.0,0.481,0.364,-0.117,-138.0,0.58,0.636,0.056,0,1,2023-08-02 20:05:00,7,4.2,False,-100.0
11,Yonny Chirinos,R,ATL,LAA,2.62,3.5,-126.0,0.558,0.269,-0.289,-102.0,0.505,0.731,0.226,0,1,2023-08-02 12:20:00,5,5.0,False,-100.0
15,Zack Wheeler,R,PHI,MIA,6.73,7.5,124.0,0.446,0.362,-0.084,-158.0,0.612,0.638,0.026,0,1,2023-08-02 18:40:00,4,6.0,True,63.29
23,Tony Gonsolin,R,LAD,OAK,4.55,5.5,-130.0,0.565,0.305,-0.26,102.0,0.495,0.695,0.2,0,1,2023-08-02 22:10:00,3,5.0,True,102.0
1,Patrick Corbin,L,WAS,CIN,3.43,4.5,110.0,0.476,0.262,-0.214,-140.0,0.583,0.738,0.155,0,1,2023-08-04 18:40:00,2,6.1,True,71.43
3,Logan Allen,L,CLE,CHW,4.03,5.5,108.0,0.481,0.219,-0.262,-138.0,0.58,0.781,0.201,0,1,2023-08-04 19:10:00,5,6.0,True,72.46
4,James Paxton,L,BOS,TOR,5.53,5.5,-158.0,0.612,0.477,-0.135,124.0,0.446,0.523,0.077,0,1,2023-08-04 19:10:00,4,5.0,True,124.0
5,Jesus Luzardo,L,MIA,TEX,5.88,6.5,-132.0,0.569,0.374,-0.195,104.0,0.49,0.626,0.136,0,1,2023-08-04 20:05:00,8,5.1,False,-100.0
7,Reid Detmers,L,LAA,SEA,5.85,7.5,116.0,0.463,0.235,-0.228,-148.0,0.597,0.765,0.168,0,1,2023-08-04 21:38:00,4,4.0,True,67.57
10,Graham Ashcraft,R,CIN,WAS,3.96,4.5,124.0,0.446,0.363,-0.083,-158.0,0.612,0.637,0.025,0,1,2023-08-04 18:40:00,5,8.0,False,-100.0
13,Dean Kremer,R,BAL,NYM,4.54,5.5,124.0,0.446,0.304,-0.142,-158.0,0.612,0.696,0.084,0,1,2023-08-04 19:05:00,4,5.1,True,63.29
19,Colin Rea,R,MIL,PIT,4.48,5.5,104.0,0.49,0.293,-0.197,-134.0,0.573,0.707,0.134,0,1,2023-08-04 20:10:00,2,4.0,True,74.63
20,Merrill Kelly,R,ARI,MIN,5.01,6.5,114.0,0.467,0.239,-0.228,-146.0,0.593,0.761,0.168,0,1,2023-08-04 20:10:00,9,6.0,False,-100.0
23,Adam Wainwright,R,STL,COL,3.66,3.5,-140.0,0.583,0.497,-0.086,110.0,0.476,0.503,0.027,0,1,2023-08-04 20:15:00,5,3.0,False,-100.0
25,Bobby Miller,R,LAD,SDP,4.87,5.5,108.0,0.481,0.362,-0.119,-138.0,0.58,0.638,0.058,0,1,2023-08-04 21:40:00,3,3.2,True,72.46
2,Andrew Abbott,L,CIN,WAS,5.64,5.5,-148.0,0.597,0.494,-0.103,116.0,0.463,0.506,0.043,0,1,2023-08-05 16:10:00,3,5.2,True,116.0
4,Steven Matz,L,STL,COL,5.95,6.5,114.0,0.467,0.386,-0.081,-144.0,0.59,0.614,0.024,0,1,2023-08-05 19:15:00,6,6.0,True,69.44
5,Tyler Anderson,L,LAA,SEA,4.91,5.5,108.0,0.481,0.369,-0.112,-136.0,0.576,0.631,0.055,0,1,2023-08-05 21:07:00,6,5.0,False,-100.0
6,Justin Verlander,R,HOU,NYY,5.76,6.5,118.0,0.459,0.356,-0.103,-150.0,0.6,0.644,0.044,0,1,2023-08-05 13:05:00,4,7.0,True,66.67
7,Aaron Civale,R,TBR,DET,4.8,5.5,122.0,0.45,0.348,-0.102,-156.0,0.609,0.652,0.043,0,1,2023-08-05 13:10:00,4,4.1,True,64.1
11,Joan Adon,R,WAS,CIN,3.59,4.5,-104.0,0.51,0.291,-0.219,-122.0,0.55,0.709,0.159,0,1,2023-08-05 16:10:00,7,6.0,False,-100.0
13,Kyle Gibson,R,BAL,NYM,4.61,4.5,-136.0,0.576,0.489,-0.087,108.0,0.481,0.511,0.03,0,1,2023-08-05 19:05:00,9,7.0,False,-100.0
16,Noah Syndergaard,R,CLE,CHW,2.92,4.5,116.0,0.463,0.171,-0.292,-148.0,0.597,0.829,0.232,0,1,2023-08-05 19:10:00,3,6.0,True,67.57
17,Ryne Nelson,R,ARI,MIN,3.25,4.5,-102.0,0.505,0.228,-0.277,-126.0,0.558,0.772,0.214,0,1,2023-08-05 19:10:00,5,3.0,False,-100.0
8,Kyle Bradish,R,BAL,NYM,4.87,5.5,104.0,0.49,0.362,-0.128,-134.0,0.573,0.638,0.065,0,1,2023-08-06 13:35:00,5,4.2,True,74.63
9,Jake Irvin,R,WAS,CIN,3.29,4.5,106.0,0.485,0.235,-0.25,-134.0,0.573,0.765,0.192,0,1,2023-08-06 13:40:00,6,4.1,False,-100.0
11,Zac Gallen,R,ARI,MIN,5.64,6.5,-158.0,0.612,0.336,-0.276,124.0,0.446,0.664,0.218,0,1,2023-08-06 14:10:00,8,7.0,False,-100.0
18,Alex Cobb,R,SFG,OAK,5.82,6.5,-104.0,0.51,0.365,-0.145,-122.0,0.55,0.635,0.085,0,1,2023-08-06 16:07:00,3,5.1,True,81.97
1,Joey Wentz,L,DET,MIN,4.28,4.5,-128.0,0.561,0.426,-0.135,100.0,0.5,0.574,0.074,0,1,2023-08-07 18:40:00,2,3.0,True,100.0
8,Eury Perez,R,MIA,CIN,5.47,6.5,128.0,0.439,0.309,-0.13,-164.0,0.621,0.691,0.07,0,1,2023-08-07 18:40:00,7,4.2,False,-100.0
13,Gavin Williams,R,CLE,TOR,3.59,4.5,-134.0,0.573,0.292,-0.281,106.0,0.485,0.708,0.223,0,1,2023-08-07 19:10:00,12,7.0,False,-100.0
14,Brayan Bello,R,BOS,KCR,4.67,4.5,-166.0,0.624,0.5,-0.124,130.0,0.435,0.5,0.065,0,1,2023-08-07 19:10:00,2,6.2,True,130.0
18,Freddy Peralta,R,MIL,COL,6.06,8.5,108.0,0.481,0.159,-0.322,-136.0,0.576,0.841,0.265,0,1,2023-08-07 20:10:00,13,7.0,False,-100.0
20,Dane Dunning,R,TEX,OAK,4.7,5.5,-122.0,0.55,0.331,-0.219,-106.0,0.515,0.669,0.154,0,1,2023-08-07 21:40:00,6,6.0,False,-100.0
0,Braxton Garrett,L,MIA,CIN,5.08,5.5,-132.0,0.569,0.399,-0.17,104.0,0.49,0.601,0.111,0,1,2023-08-08 18:40:00,3,6.0,True,104.0
1,Yusei Kikuchi,L,TOR,CLE,4.8,5.5,-104.0,0.51,0.349,-0.161,-122.0,0.55,0.651,0.101,0,1,2023-08-08 19:10:00,6,7.0,False,-100.0
3,Wade Miley,L,MIL,COL,4.14,4.5,-128.0,0.561,0.399,-0.162,100.0,0.5,0.601,0.101,0,1,2023-08-08 20:10:00,2,6.0,True,100.0
5,JP Sears,L,OAK,TEX,5.08,5.5,104.0,0.49,0.399,-0.091,-132.0,0.569,0.601,0.032,0,1,2023-08-08 21:40:00,6,4.0,False,-100.0
12,Yonny Chirinos,R,ATL,PIT,2.72,3.5,-102.0,0.505,0.29,-0.215,-124.0,0.554,0.71,0.156,0,1,2023-08-08 19:05:00,5,5.0,False,-100.0
16,Jameson Taillon,R,CHC,NYM,4.62,4.5,-156.0,0.609,0.49,-0.119,122.0,0.45,0.51,0.06,0,1,2023-08-08 19:10:00,7,7.0,False,-100.0
18,Tanner Bibee,R,CLE,TOR,4.12,5.5,-130.0,0.565,0.234,-0.331,104.0,0.49,0.766,0.276,0,1,2023-08-08 19:10:00,6,7.0,False,-100.0
22,Brandon Pfaadt,R,ARI,LAD,3.79,4.5,-112.0,0.528,0.33,-0.198,-112.0,0.528,0.67,0.142,0,1,2023-08-08 21:40:00,5,4.2,False,-100.0
23,Max Scherzer,R,TEX,OAK,6.89,7.5,-108.0,0.519,0.384,-0.135,-118.0,0.541,0.616,0.075,0,1,2023-08-08 21:40:00,6,7.0,True,84.75
0,Jordan Montgomery,L,TEX,OAK,4.85,5.5,122.0,0.45,0.359,-0.091,-154.0,0.606,0.641,0.035,0,1,2023-08-09 15:37:00,5,6.0,True,64.94
1,MacKenzie Gore,L,WAS,PHI,4.81,6.5,116.0,0.463,0.211,-0.252,-148.0,0.597,0.789,0.192,0,1,2023-08-09 18:40:00,5,5.0,True,67.57
3,Logan Allen,L,CLE,TOR,3.98,4.5,-132.0,0.569,0.367,-0.202,104.0,0.49,0.633,0.143,0,1,2023-08-09 19:10:00,3,5.0,True,104.0
5,Johnny Cueto,R,MIA,CIN,4.05,4.5,-106.0,0.515,0.382,-0.133,-122.0,0.55,0.618,0.068,0,1,2023-08-09 12:35:00,5,5.0,False,-100.0
6,Graham Ashcraft,R,CIN,MIA,4.05,4.5,-104.0,0.51,0.382,-0.128,-122.0,0.55,0.618,0.068,0,1,2023-08-09 12:35:00,7,7.0,False,-100.0
8,Adrian Houser,R,MIL,COL,3.78,5.5,128.0,0.439,0.182,-0.257,-164.0,0.621,0.818,0.197,0,1,2023-08-09 14:10:00,5,5.0,True,60.98
9,Dakota Hudson,R,STL,TBR,3.24,3.5,-106.0,0.515,0.407,-0.108,-120.0,0.545,0.593,0.048,0,1,2023-08-09 18:40:00,2,5.0,True,83.33
12,Jack Flaherty,R,BAL,HOU,4.97,5.5,-112.0,0.528,0.379,-0.149,-112.0,0.528,0.621,0.093,0,1,2023-08-09 19:05:00,8,5.0,False,-100.0
18,Bobby Miller,R,LAD,ARI,4.77,4.5,-158.0,0.612,0.518,-0.094,124.0,0.446,0.482,0.036,0,1,2023-08-09 21:40:00,4,6.0,True,124.0
19,Merrill Kelly,R,ARI,LAD,5.07,5.5,108.0,0.481,0.396,-0.085,-136.0,0.576,0.604,0.028,0,1,2023-08-09 21:40:00,2,6.0,True,73.53
0,Patrick Corbin,L,WAS,PHI,3.36,4.5,100.0,0.5,0.248,-0.252,-128.0,0.561,0.752,0.191,0,1,2023-08-10 18:40:00,2,5.0,True,78.12
2,James Paxton,L,BOS,KCR,5.57,6.5,-144.0,0.59,0.324,-0.266,114.0,0.467,0.676,0.209,0,1,2023-08-10 19:10:00,6,5.1,True,114.0
9,Reese Olson,R,DET,MIN,4.92,5.5,108.0,0.481,0.37,-0.111,-138.0,0.58,0.63,0.05,0,1,2023-08-10 13:10:00,8,6.0,False,-100.0
0,Eduardo Rodriguez,L,DET,BOS,4.99,5.5,-130.0,0.565,0.382,-0.183,102.0,0.495,0.618,0.123,0,1,2023-08-13 12:05:00,8,5.0,False,-100.0
4,Julio Urias,L,LAD,COL,5.11,5.5,-136.0,0.576,0.403,-0.173,108.0,0.481,0.597,0.116,0,1,2023-08-13 16:10:00,12,7.0,False,-100.0
6,Trevor Williams,R,WAS,OAK,4.45,4.5,-122.0,0.55,0.458,-0.092,-104.0,0.51,0.542,0.032,0,1,2023-08-13 13:35:00,4,4.1,True,96.15
10,Eury Perez,R,MIA,NYY,5.63,6.5,-108.0,0.519,0.334,-0.185,-118.0,0.541,0.666,0.125,0,1,2023-08-13 13:40:00,5,4.0,True,84.75
11,Tanner Bibee,R,CLE,TBR,4.59,6.5,110.0,0.476,0.181,-0.295,-140.0,0.583,0.819,0.236,0,1,2023-08-13 13:40:00,5,7.0,True,71.43
13,Freddy Peralta,R,MIL,CHW,6.21,7.5,-108.0,0.519,0.285,-0.234,-118.0,0.541,0.715,0.174,0,1,2023-08-13 14:10:00,6,6.0,True,84.75
16,Jose Urquidy,R,HOU,LAA,4.34,4.5,-144.0,0.59,0.437,-0.153,112.0,0.472,0.563,0.091,0,1,2023-08-13 14:10:00,7,5.0,False,-100.0
19,Kyle Bradish,R,BAL,SEA,4.91,6.5,118.0,0.459,0.225,-0.234,-150.0,0.6,0.775,0.175,0,1,2023-08-13 16:10:00,7,6.0,False,-100.0
21,Seth Lugo,R,SDP,ARI,4.91,5.5,118.0,0.459,0.368,-0.091,-150.0,0.6,0.632,0.032,0,1,2023-08-13 16:10:00,4,5.0,True,66.67
22,Brandon Pfaadt,R,ARI,SDP,3.87,4.5,-150.0,0.6,0.346,-0.254,118.0,0.459,0.654,0.195,0,1,2023-08-13 16:10:00,8,5.2,False,-100.0
0,Framber Valdez,L,HOU,MIA,5.16,5.5,-120.0,0.545,0.412,-0.133,-106.0,0.515,0.588,0.073,0,1,2023-08-14 18:40:00,4,7.2,True,94.34
2,Max Fried,L,ATL,NYY,5.18,5.5,-128.0,0.561,0.415,-0.146,100.0,0.5,0.585,0.085,0,1,2023-08-14 19:20:00,2,6.0,True,100.0
6,Miles Mikolas,R,STL,OAK,4.05,5.5,112.0,0.472,0.223,-0.249,-142.0,0.587,0.777,0.19,0,1,2023-08-14 19:45:00,4,6.1,True,70.42
7,Max Scherzer,R,TEX,LAA,6.81,7.5,-122.0,0.55,0.373,-0.177,-106.0,0.515,0.627,0.112,0,1,2023-08-14 20:05:00,11,7.0,False,-100.0
0,Logan Allen,L,CLE,CIN,3.86,5.5,126.0,0.442,0.194,-0.248,-160.0,0.615,0.806,0.191,0,1,2023-08-15 18:40:00,7,6.0,False,-100.0
1,Yusei Kikuchi,L,TOR,PHI,4.86,6.5,100.0,0.5,0.218,-0.282,-128.0,0.561,0.782,0.221,0,1,2023-08-15 19:07:00,7,6.0,False,-100.0
4,Jordan Montgomery,L,TEX,LAA,4.93,5.5,-146.0,0.593,0.373,-0.22,114.0,0.467,0.627,0.16,0,1,2023-08-15 20:05:00,9,6.0,False,-100.0
5,Graham Ashcraft,R,CIN,CLE,4.15,4.5,106.0,0.485,0.401,-0.084,-134.0,0.573,0.599,0.026,0,1,2023-08-15 18:40:00,2,7.0,True,74.63
10,Zack Wheeler,R,PHI,TOR,6.6,6.5,-134.0,0.573,0.49,-0.083,106.0,0.485,0.51,0.025,0,1,2023-08-15 19:07:00,5,7.0,True,106.0
12,Bryce Elder,R,ATL,NYY,4.16,4.5,-106.0,0.515,0.402,-0.113,-120.0,0.545,0.598,0.053,0,1,2023-08-15 19:20:00,3,7.0,True,83.33
13,Alex Faedo,R,DET,MIN,4.49,5.5,128.0,0.439,0.295,-0.144,-164.0,0.621,0.705,0.084,0,1,2023-08-15 19:40:00,6,5.0,False,-100.0
18,Emerson Hancock,R,SEA,KCR,3.49,4.5,132.0,0.431,0.272,-0.159,-168.0,0.627,0.728,0.101,0,1,2023-08-15 20:10:00,1,5.0,True,59.52
19,Jordan Lyles,R,KCR,SEA,4.43,4.5,-116.0,0.537,0.454,-0.083,-110.0,0.524,0.546,0.022,0,1,2023-08-15 20:10:00,3,5.0,True,90.91
20,Jack Flaherty,R,BAL,SDP,5.11,5.5,-130.0,0.565,0.403,-0.162,102.0,0.495,0.597,0.102,0,1,2023-08-15 21:40:00,3,3.0,True,102.0
23,Bobby Miller,R,LAD,MIL,4.59,5.5,104.0,0.49,0.312,-0.178,-132.0,0.569,0.688,0.119,0,1,2023-08-15 22:10:00,4,6.0,True,75.76
3,Matthew Liberatore,L,STL,OAK,3.65,4.5,130.0,0.435,0.303,-0.132,-166.0,0.624,0.697,0.073,0,1,2023-08-16 18:45:00,5,4.1,False,-100.0
5,MacKenzie Gore,L,WAS,BOS,4.75,5.5,-124.0,0.554,0.341,-0.213,-102.0,0.505,0.659,0.154,0,1,2023-08-16 19:05:00,7,6.1,False,-100.0
7,Blake Snell,L,SDP,BAL,6.73,7.5,-154.0,0.606,0.361,-0.245,122.0,0.45,0.639,0.189,0,1,2023-08-16 20:40:00,5,6.0,True,122.0
13,Tylor Megill,R,NYM,PIT,4.11,4.5,-158.0,0.612,0.394,-0.218,124.0,0.446,0.606,0.16,0,1,2023-08-16 13:10:00,5,5.0,False,-100.0
15,Noah Syndergaard,R,CLE,CIN,2.95,4.5,-116.0,0.537,0.177,-0.36,-110.0,0.524,0.823,0.299,0,1,2023-08-16 18:40:00,3,4.1,True,90.91
20,Jon Gray,R,TEX,LAA,5.08,5.5,-142.0,0.587,0.398,-0.189,112.0,0.472,0.602,0.13,0,1,2023-08-16 20:05:00,4,7.0,True,112.0
22,Dean Kremer,R,BAL,SDP,4.54,4.5,-132.0,0.569,0.476,-0.093,104.0,0.49,0.524,0.034,0,1,2023-08-16 20:40:00,4,6.0,True,104.0
0,Angel Zerpa,L,KCR,SEA,1.58,3.5,132.0,0.431,0.076,-0.355,-168.0,0.627,0.924,0.297,0,1,2023-08-17 14:10:00,6,4.0,False,-100.0
2,Patrick Corbin,L,WAS,BOS,3.29,4.5,-102.0,0.505,0.236,-0.269,-126.0,0.558,0.764,0.206,0,1,2023-08-17 16:05:00,6,6.0,False,-100.0
3,Jose Quintana,L,NYM,STL,4.05,4.5,-110.0,0.524,0.381,-0.143,-116.0,0.537,0.619,0.082,0,1,2023-08-17 19:15:00,5,6.0,False,-100.0
9,Lance Lynn,R,LAD,MIL,6.15,6.5,-106.0,0.515,0.418,-0.097,-120.0,0.545,0.582,0.037,0,1,2023-08-17 22:10:00,3,7.0,True,83.33
0,Cole Ragans,L,KCR,CHC,4.74,5.5,106.0,0.485,0.339,-0.146,-134.0,0.573,0.661,0.088,0,1,2023-08-18 14:20:00,9,6.0,False,-100.0
1,Tarik Skubal,L,DET,CLE,5.35,5.5,-138.0,0.58,0.445,-0.135,108.0,0.481,0.555,0.074,0,1,2023-08-18 16:10:00,7,6.0,False,-100.0
6,Jameson Taillon,R,CHC,KCR,4.64,5.5,116.0,0.463,0.321,-0.142,-148.0,0.597,0.679,0.082,0,1,2023-08-18 14:20:00,3,6.0,True,67.57
7,Gavin Williams,R,CLE,DET,4.49,6.5,-134.0,0.573,0.167,-0.406,106.0,0.485,0.833,0.348,0,1,2023-08-18 16:10:00,4,5.0,True,106.0
8,Jose Berrios,R,TOR,CIN,4.79,5.5,-144.0,0.59,0.348,-0.242,112.0,0.472,0.652,0.18,0,1,2023-08-18 18:40:00,8,5.2,False,-100.0
10,Joan Adon,R,WAS,PHI,3.75,4.5,128.0,0.439,0.322,-0.117,-164.0,0.621,0.678,0.057,0,1,2023-08-18 19:05:00,3,4.0,True,60.98
15,Pablo Lopez,R,MIN,PIT,7.64,8.5,118.0,0.459,0.357,-0.102,-150.0,0.6,0.643,0.043,0,1,2023-08-18 20:10:00,7,6.0,True,66.67
17,J.P. France,R,HOU,SEA,4.36,4.5,-164.0,0.621,0.442,-0.179,128.0,0.439,0.558,0.119,0,1,2023-08-18 20:10:00,7,6.0,False,-100.0
18,Michael Kopech,R,CHW,COL,4.86,4.5,-160.0,0.615,0.534,-0.081,126.0,0.442,0.466,0.024,0,1,2023-08-18 20:40:00,1,4.0,True,126.0
20,Kyle Gibson,R,BAL,OAK,4.68,5.5,-134.0,0.573,0.327,-0.246,104.0,0.49,0.673,0.183,0,1,2023-08-18 21:40:00,6,5.0,False,-100.0
21,Brandon Pfaadt,R,ARI,SDP,4.17,4.5,-110.0,0.524,0.405,-0.119,-116.0,0.537,0.595,0.058,0,1,2023-08-18 21:40:00,5,7.0,False,-100.0
22,Seth Lugo,R,SDP,ARI,4.87,5.5,120.0,0.455,0.36,-0.095,-150.0,0.6,0.64,0.04,0,1,2023-08-18 21:40:00,9,6.0,False,-100.0
0,Justin Steele,L,CHC,KCR,5.8,6.5,120.0,0.455,0.362,-0.093,-152.0,0.603,0.638,0.035,0,1,2023-08-19 14:20:00,7,6.0,False,-100.0
3,Framber Valdez,L,HOU,SEA,5.06,6.5,-110.0,0.524,0.247,-0.277,-116.0,0.537,0.753,0.216,0,1,2023-08-19 19:10:00,5,5.0,True,86.21
10,Freddy Peralta,R,MIL,TEX,6.18,6.5,-118.0,0.541,0.423,-0.118,-108.0,0.519,0.577,0.058,0,1,2023-08-19 16:05:00,11,5.2,False,-100.0
12,Jake Irvin,R,WAS,PHI,3.47,4.5,-138.0,0.58,0.269,-0.311,108.0,0.481,0.731,0.25,0,1,2023-08-19 16:05:00,7,6.0,False,-100.0
13,Chris Bassitt,R,TOR,CIN,5.28,6.5,122.0,0.45,0.28,-0.17,-156.0,0.609,0.72,0.111,0,1,2023-08-19 18:40:00,6,6.0,True,64.1
15,Tanner Bibee,R,CLE,DET,4.55,6.5,-138.0,0.58,0.176,-0.404,108.0,0.481,0.824,0.343,0,1,2023-08-19 19:10:00,6,5.0,True,108.0
17,Mitch Keller,R,PIT,MIN,5.87,6.5,120.0,0.455,0.373,-0.082,-152.0,0.603,0.627,0.024,0,1,2023-08-19 19:10:00,12,6.0,False,-100.0
22,Yonny Chirinos,R,ATL,SFG,2.94,3.5,100.0,0.5,0.338,-0.162,-128.0,0.561,0.662,0.101,0,1,2023-08-19 19:20:00,4,4.0,False,-100.0
23,Jesse Scholtens,R,CHW,COL,3.72,3.5,-164.0,0.621,0.509,-0.112,128.0,0.439,0.491,0.052,0,1,2023-08-19 20:10:00,2,3.0,True,128.0
0,Max Fried,L,ATL,SFG,5.1,5.5,-122.0,0.55,0.401,-0.149,-104.0,0.51,0.599,0.089,0,1,2023-08-20 13:35:00,6,5.2,False,-100.0
1,Eduardo Rodriguez,L,DET,CLE,5.13,5.5,-116.0,0.537,0.406,-0.131,-110.0,0.524,0.594,0.07,0,1,2023-08-20 13:40:00,6,6.2,False,-100.0
2,Logan Allen,L,CLE,DET,4.03,5.5,104.0,0.49,0.22,-0.27,-132.0,0.569,0.78,0.211,0,1,2023-08-20 13:40:00,5,6.0,True,75.76
3,JP Sears,L,OAK,BAL,5.17,5.5,-124.0,0.554,0.413,-0.141,-102.0,0.505,0.587,0.082,0,1,2023-08-20 16:07:00,4,4.0,True,98.04
9,Kyle Hendricks,R,CHC,KCR,4.03,4.5,-122.0,0.55,0.377,-0.173,-104.0,0.51,0.623,0.113,0,1,2023-08-20 14:20:00,3,6.1,True,96.15
14,Kyle Bradish,R,BAL,OAK,4.91,6.5,110.0,0.476,0.225,-0.251,-140.0,0.583,0.775,0.192,0,1,2023-08-20 16:07:00,8,6.0,False,-100.0
